Title,Score,Comment
미드웨이,10,옛날 소재라 고민했는데 보니 재밌었어요! 
미드웨이,10,처음 평점 남겨봅니다 진짜 너무너무 알찼습니다 
미드웨이,10,"급강하폭격기로 일함대 때려부수는 장면은 정말 통쾌하다. 중국 자본 들어가서 좀 뜬금없는 장면이 나오긴 하지만, 볼거리 넘치고 손에 땀을 쥐게 하는 전투신에 정말 재밌게 보고 왔습니다. "
미드웨이,10,이런 전쟁영화는 날이면 날마다 오는게 아니다. 무적권 극장에서 봐야됨ㅇㅇ 미국식 영웅주의에 진부한 스토리라고 생각하겠지만 놀랍게도 실화 기반이고 그들은 영웅이 맞다. 
미드웨이,6,국뽕영화지만 스케일이 어마무시. 전쟁은 역시나 일어나서는 안될재앙이다. 
미드웨이,10,지렷다... 이러면 안되지만 심야로 보고 집오는길에 나도 모르게 알피엠 오천씩 쓰면서 와버렸다반가운 얼굴들 정말많이나온다스토리는... 없다 
미드웨이,10,"미 공군이 일본 군함에 미사일을 맞추면 자연스럽게 아싸~하는 식으로 주먹을 불끈 쥐게 됨. 영화를 보면서 그 시대의 도쿄의 거리라던지, 복장을 보면서 일본을 꼭 이겨야겠다는 생각이 듬. 미국도 일본은 싫을거야...앞에서는 평화를 이야기하고는 뒤에서 진주만으로 기습공격을 했으니...믿을 수 없는 종자들이라는 생각이 들거고, 긴 시간이 흐른 후에도 끊임없이 진주만을 소재로 한 영화가 나온다는 것 자체가 미국 입장에서는 한 맺힌 역사인듯. "
미드웨이,8,전쟁영화 좋아하시는분이라면 충분히 만족할만합니다 액션과 역사고증이 포인트네요 오랫만에 보는 반가운얼굴도 있구요 스토리만 조금 아쉬워요 
미드웨이,10,너무 긴장감있고 재밌게봤다 실화라 몰입도 최고!!연기도 다 너무잘하고 일본인들이 전쟁에 지니몬가대리만족~ 
미드웨이,10,초반에 지루했는데 후반에미쳣다... 
미드웨이,10,감동의 연속입니다 역사적인 배경이 더해지면 더 재밌겠네요 
미드웨이,10,
미드웨이,10,진짜 백두산영화는 북한미화ㅋ 백두산 그딴거 보지말고미드웨이보세요영화보고 감격해서담날 아부지랑 보려구여 
미드웨이,10,고증과 배우들의 연기는 정말 최고였습니다.각 캐릭터별로 심리상태를 잘 표현했습니다 처음부터 끝까지 긴장의 끈을 놓치지 않도록 잘 만든 영화입니다한가지 더 느낀점은 미국의 군대문화와 군인에 대한 예우와 처우등은 진짜 많이 배워야한다고 생각합니다. 
미드웨이,8,잘만든 영화인데 에머히리 감독 특유의 연출은 보이지 않는다. 진주만이 훨 더 재미있었음ㅎ 
미드웨이,10,
미드웨이,8,진주만의 가벼움은 적어도 없다. 묵직하게 한방먹는 잽 항모의 겹침이 시원하다 
미드웨이,10,일본 항모 피격될때 쾌감 쩔었음 ㅋㅋ 
미드웨이,10,사실을 바탕으로 만든 영화라 몰입도가 높았고지루할틈이없는 액션과 배우들의 열연으로 정말재미있게 본 영화로 추천합니다. 
미드웨이,10,영화 보기 전 일부러 명랑을 한 번 더 봤는데..막혀있던 마음을 시원하게 해준 느낌이에요. 손등 박수치며 봤어요!! :-) 
미드웨이,10,보세요 여러분 추천해요 
미드웨이,9,많이 축약된 전개내용이 아쉽지만 미드웨이 해전에 집중하기 위한 선택이라 어쩔수 없었던것 같다. 전투씬은 대단히 훌륭하며 이것 하나만ㅇ으로도 볼 가치가 충분하다. 
미드웨이,10,레알 이런게 영화다 강추한다 
미드웨이,10,이게 영화지.. 부칸 착한편.미국 나쁜편 요따위 영화 그만 만들고... 미드웨이처럼.. 대한국민이 자랑스러워 할 영화를 만들어라.. 이런 영화는 국뽕이라도 좋다. 
미드웨이,10,세계최초로미국과맞짱뜬나라일본 절대로일본우습게보지말자 방심하는순간그들은본성을드러낼것이다 좋은교훈도준영화였다 
미드웨이,10,진짜 추천 시간가는 줄 모르게 봤다 존잼 
미드웨이,10,최고전쟁영화로 남을거같네요. 너무 멋있습니다. 
미드웨이,10,
미드웨이,9,그날의 용맹했던 모든 미드웨이 전사들을 위한 영화 
미드웨이,10,정말 재밋네요 손에 땀을 쥐고봣어요 역사적인 사실기반이라 더 재밋엇고 연출 영상미 대박이네요 ㅎㅎ 한번더 보고싶어요 
미드웨이,10,올 하반기 본 영화중에 가장 재미있었음. 2시간 꽉 찬 액션과 긴장감 
미드웨이,5,밀덕들이나 좋아할 그저그런 별 볼일없는 평범한 미뽕영화. 
미드웨이,10,여자도 아주 만족스럽게 본 영화입니다. 그리고 딕베스트한테 치이네요. 딕베스트 진짜 존멋임. 
미드웨이,10,
미드웨이,10,무조건스크린큰곳에서 
미드웨이,10,2시간반이나 되는 영환데 시간가는줄 모르고 봤네요ㅎ 쓸데없는 각색하지 않고 역사적 사실대로 가는 점도 좋았습니다 전쟁장면도 스펙타클해서 좋았어요ㅎ 
미드웨이,10,"진주만을 너무 재미있게 봐서인지 기대를 한껏 하구서 봤습니다. 항공 전투씬, 스토리, 배우들의 연기 하나하나 박수갈채를 보냅니다. 정말 추천드릴 수 있는 좋은 영화입니다. "
미드웨이,10,액션이 좋고 일본자식들 항모 갑판에 있는 일장기에 폭탄 투하 했을 때 제일 짜릿하네요 
미드웨이,10,백두산 상영관보다 미드웨이 상영관을 늘려야지...백두산 진심 다보고 나서 왜봤는지 후회되던데. 
미드웨이,10,
미드웨이,10,"그냥 모든게 완벽하다.. 스토리,연기,연출 흠잡을 것이 없다..나도 모르게 과몰입 하면서 본 영화 인생 탑5 영화 안에 들 정도.. "
미드웨이,10,진짜 백두산 보가 훨씬 재밌습니다 근래나온 전쟁영화중 가장재밌었네요 진짜 강추합니다 !!!! 
미드웨이,10,진짜 최곱니다!!! 여자가 봐도 전쟁영화지만 재밌게 봤어요!! 연기력부터 몰입도며 분위기가 진짜 볼 만합니다 : ) 많이들 봤으면 좋겠어요 
미드웨이,10,대작입니다^^ 강추입니다^^ 
미드웨이,8,요즘 시대에 이렇게 클래식한 전쟁영화가 나오다니...그것도 에머리히 감독한테서... 
미드웨이,10,꼭 영화관에서 보세요. 진짜 존잼 
미드웨이,10,4dx로 봤습니다. 제가 전투기 부조종석에 타고 있는 줄 알았습니다. 
미드웨이,10,지금 영화관 가서 영화 볼 계획이시라면 이 영화 보세요^^ 
미드웨이,10,"역사적 인물과 사건에 많은 노력을 했습니다. 심지어 일본군에 포로가 된 조종사의 이야기와 둘리틀 특공대의 이야기 이후 중국인들이 받았던 고통도 기록하였습니다. 히류함장과 야마구치 제독의 죽음까지 기록되었고, 역사상 인물과 배우들의 얼굴도 많이 닮았던 것 같습니다. 잘 만든 영화인 것 같습니다. "
미드웨이,10,대박입니다 두번보게생겨씅 ㅋㅋ 
미드웨이,8,군인들이 넘 존경스러워요..!! 넘 멋져 군인오빠들 ㅠㅠ 우리나라도 미국처럼 군인들을 좀 더 대우해주길.. 
미드웨이,8,사실 태평양 전쟁을 2 시간에 묘사하기란 힘들죠. 고증된 사실에 입각한 멋진 전쟁영화였음. 추천드립니다.영상 좋아요. 
미드웨이,10,볼만함 일본 통쾌하게 복수하는거하고 모함 전함 대규모 전투신 비행기 낙하 투하 전투신은 최고인듯 4D로 보면 몰입감 쩜 
미드웨이,10,아버지랑 함께 부자끼리 보고왔어요.남자들 끼리 보기 너무 좋아요 
미드웨이,9,"완전 미국 국뽕 영화임에도 불구하고 전투씬이 정말 대단했다. 급강하폭격씬은 정말 멋있었고, 그 큰 항모위에 폭탄 하나 투하하는 게 저렇게 어려울 줄은 몰랐다 ㅋ 1945년이라는 게임이 생각나는 영화였다. 전투씬이 넘 대단해서 몰입감이 줄지 않았다. 전투씬만 고려해도 티켓 값은 아깝지 않다. 알바 아님은 참고하고 "
미드웨이,10,이런건 극장에서 봐야합니다. 최고에요 
미드웨이,7,"아무래도 일반적인 전쟁영화(감동적인 요소나 일부 각색이 들어간)를 생각하고 보신다면 생각보다 밍밍해서 놀랄 것 같네요. 당연히 전쟁영화 장르이다보니 눈요깃거리는 충분하지만, 고증에 좀 더 신경을 썼는지 어떻게 보면 다큐로 보일 법할 정도로 심심하게 담아낸 것 같습니다. 뻔한 러브라인이나 그런 게 안 들어가서 개인적으론 만족하면서 봤습니다. "
미드웨이,10,인터스텔라 이후 간만에 나온 최고의영화 역사에 관심있는 분들은 놓치지말길 진주만 등에서 일본군이 실수하지않았다면 우리의 독립은 언제가 됐을지 모른다는 무서움마저 들었다 실화를 바탕으로 철저한 고증이 이 영화를 더 가치있게 만듭니다 
미드웨이,6,"에머리히식 때려붙기 장엄함은 남았으나 그 뿐, 긴장감 없는 빈번한 장면 전환과 부실한 각본. 액션씬에서도 차라리 진주만을 한 번 더 보는 게 낫다 "
미드웨이,9,
미드웨이,10,올해  가장  재밌게 본  영화  최고  ^^ 
미드웨이,10,진주만을 능가하는 역대급 전쟁영화.이보다 더 고증을 잘한 전쟁영화는 없을 듯. 
미드웨이,10,너무너무감동적인영화 두번봤음~? 
미드웨이,10,"미드웨이는 처음에 친구가 보고싶다해서 봤는데 내가 더 잘본 것 같다. 일본, 미국이 각자 조국을 지키기 위해서 싸우는 모습이 인상적였지만 특히 미군 파일럿들이 목숨을 걸고 적 함대를 격파?하는 장면이 인상적였다. 그리고 머레이는 귀여웠고 레이튼은 너 천재임?이라는 생각을갖게 만드는 캐릭터였고 딕 베스트(영화 속 내 애캐)는 정말 용감한 파일럿이라는 생각이 들었던 캐릭터였다. "
미드웨이,10,"미드웨이는 처음에 친구가 보고싶다해서 봤는데 내가 더 잘본 것 같다. 일본, 미국이 각자 조국을 지키기 위해서 싸우는 모습이 인상적였지만 특히 미군 파일럿들이 목숨을 걸고 적 함대를 격파?하는 장면이 인상적였다. 그리고 머레이는 귀여웠고 레이튼은 너 천재임?이라는 생각을갖게 만드는 캐릭터였고 딕 베스트(영화 속 내 애캐)는 정말 용감한 파일럿이라는 생각이 들었던 캐릭터였다. "
미드웨이,7,그 대공포를 어떻게 뚫었지 ㄷㄷ 
미드웨이,5,평식이 형이 4점 줬다 거름 
미드웨이,10,비행기전투 잘 연출하고 남자들한테는 진짜 취향저격 영화 이거때매 탑건찾아봄 
미드웨이,10,폭격 장면이 정말 실감 나고 영웅적인 대사와 장면도 좋았음. 
