Title,Score,Comment
포드 V 페라리,10,그냥 진짜 재밌다.레이싱 장면에서 나도 몰랐는데 가슴이 뛰고있었음 ㅠㅠ 
포드 V 페라리,10,
포드 V 페라리,10,
포드 V 페라리,10,모든게 완벽했다.  이런 스토리를 이제야 알게된 내 자신이 너무 화가낫다. 자동차를 사랑하는 사람이라면 켄 마일즈를 가슴속 깊히 새겨야 될것이다. 
포드 V 페라리,8,사실 8.4점임 ㅋ 
포드 V 페라리,10,감동적이고 좋은 생각을 많이 하게 만드는 영화네요! 최고!! 
포드 V 페라리,10,그냥보세요 인생영화입니다 
포드 V 페라리,10,재밋어요 ㅎㅎㅎㅎ 
포드 V 페라리,10,만이천원으로 mx관에서 봤는데 두배 주고 다시 mx에서 보라고하면 또 볼 영화. 
포드 V 페라리,1,진지하게 노잼이다. 본이랑 베트맨이랑 레이싱겨루는줄 알았더만 걍 포드대국어사전급이네 진심지루하기 짝이없음. 긴 러닝타임에 레이싱은 고작 두번이고 영화 2시간내내 아가리만 텀. 댓글메크로 오지게돌렸네 10점도배 뭐냐? 
포드 V 페라리,1,이렇게 노잼인 레이싱 영화는 태어나서 처음 본다. 이거 보느니 차라리 토렌트로 2013년에 나온 rush가 훨씬 재밌다. 처음부터 박력적인 레이싱 선수가 독일간호사랑 그거 하는거부터 해서 몰입감 지리고 속도감 스토리 연출 전부 rush가 훨씬 나음. 포드 페라리 이건 진짜 보는 내내 하품 존.1나 쳐나옴 
포드 V 페라리,9,드라마 영화로는 그냥 커피레이싱 영화로는 T.O.P 
포드 V 페라리,10,
포드 V 페라리,10,참 여자란것이 남자가큰일할때마다 태클들어오네...인중꽂고싶었음ㅡㅡ 
포드 V 페라리,10,
포드 V 페라리,9,어떤 방법이든 돈으로 집결 되는세상. 씁쓸하지만 왜 미국차가 유럽차를 이기지못하는지 이유를 알려준 영화다. 
포드 V 페라리,8,볼만했어요 
포드 V 페라리,10,내 인생 28년 살면서 본 영화중 최고의 스토리 연기력 더 이상의 말이 필요한가 ? 
포드 V 페라리,10,엔진소리가 아직도 가슴을 때린다! 
포드 V 페라리,10,
포드 V 페라리,6,영화가 일단 너무 길고 소재자체가 나 왠지 몰입이 안되더라... 
포드 V 페라리,10,나같으면 치사해서 그만두고 페라리로 이직한다 믿고 지지해도 모자를 판에 뭔짓인지 
포드 V 페라리,10,시간 순삭!!!상영관이 너무 없어서 아쉬워요ㅠㅠ 
포드 V 페라리,9,영상 사운드 최고 스토리는 중상 
포드 V 페라리,10,너무 재밌는데 실화라니 휴 리오 존나 패고싶음 개밉상ㅗ 살빠진 움파룸파같이 생겨선...여하튼 꼰대들은 항상 극혐이다 OOO 패고싶었으매 
포드 V 페라리,10,남자친구가 이 영화보자고했을때콧방귀 끼면서 무슨 마티즈 대 모닝이냐고 이름이 그게 뭐냐고 웃었는데 평론가 평점 높은거 보고 혼자 보러갔어요.최고입니다.ㅠㅠ영화보는내내 짜릿하고 가슴이 터질것같더라구요.멧데이먼 넘나 매력적ㅎ그리고 저도 포드싫어짐..평점 다 너무 공감간다는ㅋㅋ안녕하세요 저도 들었네요 
포드 V 페라리,10,
포드 V 페라리,7,"평정들 보고 역대급 레이싱영화로 기대하고 코엑스mx관에서 봤는데 기대만큼은 아녔음,, 분노의질주나 베이비드라이버가 훨잼썼음 "
포드 V 페라리,10,시간이 무색할만큼 몰입력 최고!! 
포드 V 페라리,10,"극장 가서 봐야 하는 영화. 2019 최고의 영화.. 포드사 같은 회사와 조직 아직도 여기저기 많다. 보고 뭔가 깨달았으면..크리스찬 베일, 멧 데이먼 최고~!! "
포드 V 페라리,8,"보통의 차보다 빠르게 목적지에 당도하는 레이싱 카들처럼, 관객을 아드레날린으로 엔딩 지점에 빠르게 데려다 놓는다 "
포드 V 페라리,8,액션 스토리 연출 다 상급 
포드 V 페라리,10,
포드 V 페라리,10,실화를 바탕으로 한 근래 보기 드문 수작. 차를 좋아하는 사람한테는 더할나위가 없음. 이보다 더 완벽할수는 없다. 미국 특유의 영웅 심리가 마지막에 자막으로 나오긴 하지만 그거 빼고는 정말 완벽했음. 백두산따위 없었으면 입소문으로 10만명 이상 보고 상영관 늘렸을 영화임. 보세요. 
포드 V 페라리,10,굿^^ 안본사람은있어도 한번만볼사람은 없을듯 힙니다 
포드 V 페라리,10,극장에서 꼭 봐야하는 영화  최고 
포드 V 페라리,10,4d로봐라.. ㅋㅋㅋ 
포드 V 페라리,10,이건 영화관에서 봐야 재밌을 영화다. 
포드 V 페라리,10,124 
포드 V 페라리,10,흥분도되고 감동도있고 너무 재밌게 봤습니다!배우들의 미친 연기력에 시간가는줄 모르고 봣어요! 실화바탕이라 페라리와 포드의 역사를 알게되었네요 ㅎㅎㅎ 
포드 V 페라리,10,이게 2시간 30분짜리인 줄 몰랐어요. 정말 재밌습니다 진짜... 
포드 V 페라리,10,재미있게 잘봤습니다 ㅎㅎ 
포드 V 페라리,10,너무재밌었고 너무화가나서 실화가 아니길 바랬음 
포드 V 페라리,1,운전 조가치 하내. 한국이여스면 넌 디져써 
포드 V 페라리,10,완죠니재미다여웅히히 
포드 V 페라리,9,몰입과연기가최고!입니다 
포드 V 페라리,10,레이싱안좋아했는데 너무재밌네요 
포드 V 페라리,7,스피드가 볼만했음 
포드 V 페라리,10,크리스찬베일 연기만 하더라도 완전 만족이요 
