Title,Score,Comment
캣츠,2,한 50분 정도 보다가 나왔는데 진짜 노잼.. 노래만 그나마 좀 들을만함 차라리 스크린으로 심영물 틀어주는게훨씬 재밌을듯 
캣츠,6,아..  뮤지컬로 봐야되는구나..ㅠㅠ;;; 배우들 몸짓만 최고;; 
캣츠,1,최악의 씨쥐와 아이엠그라운드... 반이상 잤습니다. 레미제라블로 감독의 팬이었던거 취소합니다 
캣츠,2,미국판  엄복동  입니다 ..  영화 보실때   놀라지 마세요 ㅋㅋ    정말  하나도 안재밌어고 지루해서  놀랍니다 
캣츠,2,평점 높게준것들진심 개극혐 그냥 쒸레기입니다  옆에여친이 코골았다고   깨웠어여 영화보다 코곤다는게 말됩니까   진짜  여친에게 너무미안했음다 
캣츠,1,"정말 더럽게 재미없었다. 문화가 있는 날이라 5000원에 볼수 있다는 메리트 마저 없었다면 자결각까지 나올 정도였다. 개노잼인 영화를 어찌 버텼는고 하니, 정신이 오락가락한 20대 남정네가 뒷자리에서 노래란 노래 나올때마다 따라부르는게 너무 웃겨서 그거 들으며 겨우 버텼다. 젤리클/매지컬미스터미스토펠리스/멤모오뤼 딱 3개만 머리에 맴돈다. "
캣츠,10,
캣츠,1,뮤지컬을 너무 그대로 가져왔음 고양이들이 내내 비슷한 노래로 자기소개만 하는데 당연히 졸리지 비싼 자장가 듣고왔다 
캣츠,1,"메가박스에서 받은 홀로그램 티켓 말고는 기억남는게 OST밖에 없습니다. 영화보러 같이 갔던 친구에게 나갈까라는 말을 세번넘게 들은 최초의 작품 같습니다. 실제로 나가는 사람도 다수있었지만 보고싶어하시는 분들께 팁을 들이자면 먹거리를 많이 챙겨가세요. 저는 팝콘,통찡어,음료 외에도 포장했던 와플까지 꺼내먹었습니다. 먹을거라도 먹으면 시간이 나름 잘 갑니다.^^ "
캣츠,1,노잼입니다 제발 보지마세요 
캣츠,1,돈만 버렸네요 진심으로 재미없는 영화 
캣츠,1,육성으로 터진 영화. 하필이면 침대석에서 보다 영원히 기절할뻔.이영화로 뮤지컬도 존폐위기에 처할듯당분간 캣츠의 어마어마한 업적으로 뮤지컬 영화는 제작이 안될듯 싶다.압권은 고양이도 아니고 사람도 아닌것이 마지막에 훈계질까지...완벽한 엔딩이었다.길거리 고양이들 아사할듯 
캣츠,4,2019년 최악의 영화 
캣츠,1,너무 재미없어서 하품이 나오고 엄청난 OST 덕분에 꿀수면!이렇게 좋은 영화를 누가 안 볼수가 있을까요?~ 보지마세요 
캣츠,1,27년인생에서 처음으로 영화를보다가 토할거같은기분이들었다 허허 
캣츠,2,별 하나도 아깝다. 이게 명작이라고 하는 애들은 머리에 우동사리만 들어있냐. 아 뮤지컬도 봤다. 
캣츠,10,ㄴㄴㄴ 이건 스토리를 기대하면 안됨.... 영상미와 음악보고 보러가는거야.. 배우들이 너무 춤을 잘춰서 너무너무 예쁨. 노래도 정말 좋고. 다들 너무 잘불러. 그리고 배우들 잘생쁨이 분장을 튀어나옴. 그 누구야 소개하는 고양이 이름 뭐드라 너무 잘생겼어... 단점은 바퀴벌레.... 진짜 징그러움 너무너무 징그러움. 팔이 네개달렸음 쓸데없이 철저히 따라하고 말야ㅠ. 그리고 고양이들이.. 뭔가 사람의 알몸에 털만 붙인 느낌이라 좀 숭해.. 응.. 적응안되는데 중반 가서야 적응했음.총평은 노래랑 춤  배우들만 보면 매우 만족스러웠음. 그래도 비위 많이 약하시면....아맞다  미스터 미스토팰리스 개귀여움 영화관 의자 뿌실뻔 
캣츠,2,처음으로 평점씁니다.보지마세요. 
캣츠,10,두 번 보세요. 두 번 보고 세 번 봐도 보기 싫어지는 영화에요. 
캣츠,1,bts bring me here XD XD XD &lt;3 &lt;3b youngsin gat got onaonuns ibal cat 
캣츠,10,오리지날 내한팀 뮤지컬 2번보고 오늘 영화보고왔어요~~어차피 내용은 고양이 소개인거 알고 간거고..아는 노래와 고양이가 나올때마다 노래 따라부르고 넘 좋았어요~~노래 알고 가면 더 재미있어요~지루하다 하시는분들 컷츠 내용 모르고 가신분들 많은거 같은데 원래 이런 내용이고 ..뮤지컬서 놓친 내용 영화에서 알게 되서 넘 좋았어요~섹쉬한 럼텀터거와 그리자벨라 역이 좀 아쉬웠지만 전 만족합니다~~ 
캣츠,1,뮤지컬의 전설이 어쩌다 총체적 재난물이 되었는가 ㅜㅜ시간을 돌려서 영화표를 사는 내 자신에게 아구창을 날리고 싶다 
캣츠,7,
캣츠,1,뮤지컬 못본 아쉬움에  딸아이와 남편에게  권해서 보고왔습니다 하루종일 구박받고 있어요ㅠ 새해부터 뭐하다며 ~ 
