Title,Score,Comment
시동,6,엔딩 허무... 마지막에 마동석 싸우는씬 왜넣은건가요? 
시동,10, ㅠㅠ 그냥 박정민 사랑해 
시동,10,배우 박정민 영화를 처음 보다니.. 박정민 영화 찾아보기 스타트 끊었어요 너무 재밌어요 마동석님이랑 박정민님 케미가 장난아니네요 
시동,10,슬프진 않는데 ..너무웃겼어요 ㅋㅋ배우들도 다 너무멋있고 
시동,8,기대안하고 가시면 볼만해요~ 
시동,8,솔직후기솔직히 잔잔한영화 가볍게 볼만했던영화지영화관용은 아닌듯ㅎ 
시동,10,꼭보세요 재밋음 !!기대하지말고 가볍게^^ 
시동,10,진짜 웃겨요 남친이랑 계속 웃었네요 
시동,8,저체적으로 코믹해서 좋긴한데 내용이 좀 부족한 느낌? 
시동,1,보다 잠깐 졸았는데 깨니까 영화 끝나있네요ㅡ.ㅡ 꿀잼은 거의 못봐서 모르겠고  꿀잠은 잤습니다. 
시동,10,맘 편히 볼 수 있는 영화 재밌음 
시동,9,마동석은 액션 영화가 잘 어울리지만 너무 액션 연기만 해서 연기가 비슷한 구석이 있는 것 같았는데 이번 영화에서 액션이 조오금 있었지만 재미적인 요소의 연기도 재밌었음 딱 내 코드 ㅋㅎ 
시동,7,킬링타임용 볼만함 나름 
시동,9,솔직히 백두산보다 시동이재밋다 
시동,1,돈 아까워요.욕은 왜 그렇게 마니 합니까?멀 말하려는건지 .. 밑도끝도 없는 영화. 
시동,2,"재미없음..,이래서 할리우드 영화만 본가봄 ㅠ "
시동,7,재미나게보았네요 
시동,8,중간까지 오~ 끝나니 엥? 
시동,8,그냥 볼만했습니다.~~~ 
시동,8,나쁘지 않았는데 왠지 찝찝한 마무리에 조금 실망 
시동,8,배우들 연기가 다했습니다 감동 잼 ㅎㅎ 
시동,10,사실 그렇게 크게 기대하고 보진 않았는데 감동 웃음 둘다 잡는 영화였음 
시동,10,아무생각없이 웃고싶었는데잼있게봤어요 
시동,8,스토리는 그저 그랬는데 배우들 연기를 너무 다 잘해서 영화 멱살잡고 최상위로 올려줌 연기잘하는 배우들만 있어서 좋아써용 
시동,2,내용이 웹툰압축시키느라 아무것도없음 
시동,5,
시동,8,"원작을 모르고 봤는데, 그냥저냥 가볍게 볼 수 있는 영화 "
시동,7,다 좋은데 좀...개연성이 없어;;거석이형님이랑 택일이랑 상필이 외모 보는 걸로 만족 
시동,8,웹툰도 잘 녹아있고 간결함. 영화보고 짜장면 먹으러감 
시동,10,
시동,6,스토리는 일관된 주제가 없었지만 기대보단 긴장감있게 보았음 
시동,6,재밌긴한데 그냥 쏘쏘임 
시동,9,
시동,10,가족끼리 봤는데 잼있게 잘 봤어요.박정민의 연기와 마동석의 귀여움이 다한듯. 셜리씨 닮은 여성분도 인상깊었구요 
시동,6,이좋은배우들 아깝네요 ㅋ 잼긴해요 스토리가 ㅋㅋ 보면 아실겁니다 
시동,1,이거 보지마세요 진짜 스토리 개연성이없고 폭력성만 높아요 별로에요 돈 아까워요 ㅜㅜ 
시동,6,
시동,7,역시 마동석님ㅋㅋㅋ 넘 귀여우셔 
시동,10,일단 웹툰과 출연진의 매치가 확실합니다 그리고 배우분들이 연기도 맛깔나고 좋았어요!! 결말이 없는거 같은 느낌이 아까웠네요ㅠㅜ 나름 감동도 있고 코믹도 있고~ 잘봤습니다^^ 
시동,6,결말뭔가 분량조절 실패해서 급하게 끝낸느낌... 
시동,10,. 
시동,8,생각업이 보면서 재미 잇엇지만..마지막이 좀 그랫네요..역시 마동석 영화는 굿~!! 
시동,10,거석이형 때문에 웃겨 죽는줄영화관에서 같이 본 관객들 웃음 바다최근에 본 영화중 제일 재밌었던거 같아요! 
시동,4,재미 감동 모두 애매함.. 애매함의 끝 ㅠㅠ 아쉬웠습니다. 
