Title,Score,Comment
21 브릿지: 테러 셧다운,6,"2020년 첫 블록버스터는 아니고, 첫 경찰액션 스릴러 정도. 명작 LA컨피덴셜에 비하면 단편 드라마 수준 "
21 브릿지: 테러 셧다운,2,알바 존니 많네. 방금 보고 나왔는데 킬링타임용으로도 한참 부족한 영화임. 괜히 시간낭비 마세요. 제 말이 진실입니다. 
21 브릿지: 테러 셧다운,8,재밋대요  일행은  요즘  볼꺼없어서  봤는대  그냥 볼만했어요 
21 브릿지: 테러 셧다운,10,인물 스토리가 조금 적음 그것 빼고 완벽 
21 브릿지: 테러 셧다운,10,와 오늘보고 왔는데 내가 본 경찰영화 중엔에선 짱 반전이 와 대단하다그리고 스케일이 남다르다 
21 브릿지: 테러 셧다운,4,그냥 그저그래요. 액션도 아쉽고 뭐그냥 짜고치는 그런건데 추리하는 긴장감이 너무없어서 잼없었어요. 
21 브릿지: 테러 셧다운,8,날카롭지는 않지만 단단한 칼. 
21 브릿지: 테러 셧다운,10,ㅋㅋㅋ 한국 공산당들 스크린독점 심각하다 ㅋㅋ 
21 브릿지: 테러 셧다운,7,"전체적인 내용은 좋으나,  마지막에 긴장감 없고 허무하게 영화가 마무리 됨. "
21 브릿지: 테러 셧다운,8,‘미국사람이 총쏴서 사람죽이는 영화 = 그냥저냥 남자들은 제법 볼만함‘ 의 공식을 따라가는 영화. 참고로 같이 간 마누라도 볼만했다고 했으니 볼거 없으면 봐라. 8점 정도면 적당한 나쁘지 않은 영화다. 반전충들은 그냥 보지 말고 
21 브릿지: 테러 셧다운,10,내막이 담겨져 있는 스토리라서 개연성이 탄탄함 그에 뒤쳐지지 않고 배우들의 연기와 액션도 끝내주고 영화 자체의 색감도 엄청남 만족스러운 영화 적당한 깊이와 액션 좋아하면 추천드립니당 
21 브릿지: 테러 셧다운,10,내막이 담겨져 있는 스토리라서 개연성이 탄탄함 그에 뒤쳐지지 않고 배우들의 연기와 액션도 끝내주고 영화 자체의 색감도 엄청남 만족스러운 영화 적당한 깊이와 액션 좋아하면 추천드립니당 
21 브릿지: 테러 셧다운,10,와칸다 포에버!!!! 
21 브릿지: 테러 셧다운,10,기대이상! 새해 첫 영화!  기억에남을듯 
21 브릿지: 테러 셧다운,8,스토리가 처음부터 예상되는전개..반전없이 끝나는 허무함 
21 브릿지: 테러 셧다운,10,잼있어요. 반전도 있고 여운도 있고.. 
21 브릿지: 테러 셧다운,10,"일단 제작과 카메라감독만 보고도 봐야겠다 생각했는데 생각보다 연기자들도 탄탄미국 영화답게 천조국 공권력에 대한 뽕과 뉴요커 부심에 대한 풍자 첫 시작 장면의 뿌연 뉴욕과 마지막 엔딩 해가 뜨며 맑아진뉴욕어떤 이유로도 마약을 정당화 시키지 않음과 비리.강력 범죄자들은 어떻게 되는지 까지이것 저것 포인트 들이 너무많고 재미있는 영화였다.오랜만에 보는 (5원소 킴지 장군과 , 배틀쉽 하퍼함장 , 위플래쉬 교수) "
21 브릿지: 테러 셧다운,10,군더더기 없이 잘 나온 액션 영화 
21 브릿지: 테러 셧다운,10,루소 형제가 제작해서인지 리얼한 근접 액션이 좋네요 실전 액션 느낌 좋아하면 추천 
21 브릿지: 테러 셧다운,10,루소 형제가 제작해서인지 리얼한 근접 액션이 좋네요 실전 액션 느낌 좋아하면 추천 
21 브릿지: 테러 셧다운,10,왜 롯데시네마에서만 상영을 하는지.. 완성도와 몰입감.. 기가 막힙니다.. 최근에 이 정도로 만족감을 주는 영화를 본 적이 있나 싶네요.. 
